log,source,label
"2016-09-29 02:04:26, Info                  CBS    Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3277269630 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:32, Info                  CBS    Session: 30546354_3282399923 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:32, Info                  CBS    Read out cached package applicability for package: Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:32, Info                  CBS    Session: 30546354_3283119964 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:32, Info                  CBS    Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:32, Info                  CBS    Session: 30546354_3284880065 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3290590392 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3290750401 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3290900409 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3291640452 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3292390494 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3292510501 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3293810576 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3297200770 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3297210770 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3298080820 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3298800861 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300650967 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300820977 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300870980 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0",Windows,Normal Activity
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300980986 initialized by client WindowsUpdateAgent.",Windows,Normal Activity
